Position,"Track Name",Artist,URL
1,"NEVER MET!",CMTEN,https://open.spotify.com/track/7nJWotqUUPhVaCAOov6qGp
2,"Tak Sanggup Melupa #terlanjurmencinta","Ziva Magnolya",https://open.spotify.com/track/5c41XA3sxiOD3cWkf1Gzki
3,"Maafkan Aku #terlanjurmencinta","Tiara Andini",https://open.spotify.com/track/0ZoBl7pWhdjnj4eIe9I11o
4,"Make you happy",NiziU,https://open.spotify.com/track/4FrxgrNbNrdfq8093JaEJf
5,"I Will Be Here (Original Soundtrack from the movie ""Through Night And Day"")","Alessandra De Rossi",https://open.spotify.com/track/6qCDsNEOnQ6uPG7m8gWUkW
6,"Be Happy","Dixie D’Amelio",https://open.spotify.com/track/0egBBvt6cfROuCHP5nBABx
7,"Such a Whore (Stellular Remix)",JVLA,https://open.spotify.com/track/6A25J9As7towpxovYryAWr
8,"Savage Love (Laxed - Siren Beat)","Jawsh 685",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
9,"Cennetten Çiçek",Zehra,https://open.spotify.com/track/1tG2tayO1fSit9AvxepXf6
10,"Mengapa Kita #terlanjurmencinta",Lyodra,https://open.spotify.com/track/5UYhXDSM6yq9i6vi715wPe
11,Goosebumps,HVME,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
12,"Stunnin' (feat. Harm Franklin)","Curtis Waters",https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
13,"Then Leave (feat. Queendom Come)",BeatKing,https://open.spotify.com/track/2Xoc4gqPbBa3QHKpBLJ5l8
14,"How You Like That",BLACKPINK,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
15,"In This Shirt","The Irrepressibles",https://open.spotify.com/track/60mItLdFl6xkYc1sAjlZlf
16,"Jaja Ding Dong","Will Ferrell",https://open.spotify.com/track/4QWRvlXU8dRUobH9YCDrIY
17,Hatchback,Cochise,https://open.spotify.com/track/12hVQgYR254ZziANtiKVWQ
18,"Husavik (My Hometown)","Will Ferrell",https://open.spotify.com/track/6ofMKJjMpfDEb48JYEAgjX
19,"Baby I'm a star",NiziU,https://open.spotify.com/track/0MP1URfhXWBOtEmeV32SxU
20,"Chinita Girl","Lil Vinceyy",https://open.spotify.com/track/6r7sdXUiKjgEx3I8GQRpSq
21,"Comprei um Lança","Mc Jacaré",https://open.spotify.com/track/12v6LfkX9YIR3uLefIAAYZ
