Position,"Track Name",Artist,URL
1,"Dirndl Weed",Sääftig,https://open.spotify.com/track/0OZwvUys1bMDTiEHPoBviV
2,"Space Girl","Frances Forever",https://open.spotify.com/track/5tfZ1uYrArdbDqiZ7z1aCE
3,"Mayonaka no Door / Stay With Me","Miki Matsubara",https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA
4,"Amor ou o Litrão","Petter Ferraz",https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1
5,Travesuras,"Flow La Movie",https://open.spotify.com/track/2etJ67Egf7woMgOikVrlJM
6,"Jenny (I Wanna Ruin Our Friendship)","Studio Killers",https://open.spotify.com/track/7lgA34nFXxjqQgyLkPUcLv
7,"Touch You",遠野高志,https://open.spotify.com/track/6qWEpnyU43Bcrx3vfbGuVm
8,"Dancing in My Room",347aidan,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX
9,Home,"Edith Whiskers",https://open.spotify.com/track/18V1UiYRvWYwn01CRDbbuR
10,"Mungkin Hari Ini Esok Atau Nanti",Anneth,https://open.spotify.com/track/7n5nvulc1oW1ErpeTrNezI
11,Whoopty,CJ,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
12,"Kusura Bakma",Tuğkan,https://open.spotify.com/track/4wKa6eXfYcX5G6Q46AwBRj
13,Rät,"Penelope Scott",https://open.spotify.com/track/25z6kpmIwkCUqk2IORrJ5v
14,"Adderall (Corvette Corvette)","Popp Hunna",https://open.spotify.com/track/3aAmQOxRPeKDL0HMWFA5qn
15,"Day & Night","Jung Seung Hwan",https://open.spotify.com/track/1j5oDtBWVtNoVHMi2n6Fkz
16,"Gdzie jest biały węgorz ? (Zejście)",Cypis,https://open.spotify.com/track/4fNbS43X6yt4iWxLgRqwKa
17,DÁKITI,"Bad Bunny",https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
18,"Line Without a Hook","Ricky Montgomery",https://open.spotify.com/track/5jvgec3P4jyoZUPTy2pWDR
19,DRUGS,"Tai Verdes",https://open.spotify.com/track/0ooz46SAYMJsdOPnwW4nKK
20,"Eu vou tirar você do cabaré","Israell Muniz",https://open.spotify.com/track/3yBOCItZQIjGV0PT5UJCeS
21,"Hecha Pa' Mi",Boza,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
22,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
23,廻廻奇譚,Eve,https://open.spotify.com/track/2gSkvrwfCXCgqeugzezn97
24,"Yıldızlara Bak","Yaşlı Amca",https://open.spotify.com/track/5jSjin6KJMH6WT68YnE7bW
25,"Huyu Suyu","emir taha",https://open.spotify.com/track/67VXzMGtIrbj52tB6D4djH
26,"LOST IN PARADISE",ALI,https://open.spotify.com/track/7kRKlFCFLAUwt43HWtauhX
27,"I Just Couldn't Save You Tonight (feat. Aurélie) - Story of Kale - Original Motion Picture Soundtrack","Ardhito Pramono",https://open.spotify.com/track/5AkV53fo1u01mi8r22JNeF
28,"Oh No",Kreepa,https://open.spotify.com/track/4qBMiRsJjtm1WR4KyAQqrX
29,"Clouds (with Sabrina Carpenter)","Fin Argus",https://open.spotify.com/track/06Kyj7sv2HzZPu4Vt4wfcO
30,Problemas,"Paris Boy",https://open.spotify.com/track/2aQJOc2QUTdQl1J2Z9VxYO
31,"Just the Two of Us","Grover Washington, Jr.",https://open.spotify.com/track/5fdNHVZHbWB1AaXk4RBGVD
32,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
33,34+35,"Ariana Grande",https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
34,MAGO,GFRIEND,https://open.spotify.com/track/46WaBBaEHzgbN88Ew0nh50
35,ドライフラワー,優里,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J
36,Running,Gaho,https://open.spotify.com/track/3t0Dw9zYFXK4ezJxbM3rbj
37,"Remember That Night?","Sara Kays",https://open.spotify.com/track/1nYzjrdVQ8RpF93M0jPFW7
38,"กีดกัน (Skyline) - Ost. แปลรักฉันด้วยใจเธอ",Billkin,https://open.spotify.com/track/4D6f8Y7qiOvmFbm3TIab22
39,"Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks)","Miley Cyrus",https://open.spotify.com/track/1Tip6R4swhC7E6hgILBjrE
40,虹,"Masaki Suda",https://open.spotify.com/track/7AIj86wFWqm7X1TZ2hzHwS
41,"Die Very Rough","Mario Judah",https://open.spotify.com/track/3brXaWuPsVScvYQKUh3Ijc
42,"A92 x Fumez The Engineer - Plugged In Freestyle","Fumez The Engineer",https://open.spotify.com/track/0goOUCNL6MYrqSVvGhvsxw
43,"At My Worst","Pink Sweat$",https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr
44,"Just the Two of Us (feat. Bill Withers)","Grover Washington, Jr.",https://open.spotify.com/track/1ko2lVN0vKGUl9zrU0qSlT
45,"Mystery Lady (feat. Don Toliver)",Masego,https://open.spotify.com/track/2Ee9amLUslOwgoJWZEpSSD
46,"Seni Dert Etmeler",Madrigal,https://open.spotify.com/track/2Aq4sw2LKalsQ7m4pzLZ88
47,Bertaut,"Nadin Amizah",https://open.spotify.com/track/630DpnzdfjdVqv2yLfPbAX
48,"Tú Me Dejaste De Querer","C. Tangana",https://open.spotify.com/track/0XinBYhf1X3kdvKQHOX971
49,"WITHOUT YOU","The Kid LAROI",https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
50,Future,"Red Velvet",https://open.spotify.com/track/2gvlPqqngL3BppFCwLXnVc
