Position,"Track Name",Artist,URL
1,香水,Eito,https://open.spotify.com/track/6y7FocfzyzkGLSHQdJVHhq
2,"Судно (Борис Рижий)","Molchat Doma",https://open.spotify.com/track/6DONTnamNDOJdO6DzCu71p
3,50//50,Vantage,https://open.spotify.com/track/36lNDeaRf8F8aYaP0zaHpm
4,"LATHI (ꦭꦛꦶ)","Weird Genius",https://open.spotify.com/track/7ksK7gpPDFdY4JLHr1hKfY
5,"Play Date","Melanie Martinez",https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
6,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
7,"Niña Bonita - Acústico",Dstance,https://open.spotify.com/track/6yb8ktQyg2mH4fOUeIYkd5
8,夜に駆ける,YOASOBI,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js
9,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
10,"IDK You Yet","Alexander 23",https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
11,"Deep End Freestyle","Sleepy Hallow",https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK
12,"I Like Him","Princess Nokia",https://open.spotify.com/track/68UU9oaQtMDnh6PRlW842H
13,"Con Tus Besos","Eslabon Armado",https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT
14,"Ruthless (Nice Guys Always Finish Last)","MarMar Oso",https://open.spotify.com/track/6HeCk6yewXH7WO4D93eub9
15,LMK,"Lil Xxel",https://open.spotify.com/track/4s0hDz7zGgZUav9EvzyLsB
16,"death bed (coffee for your head)",Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
17,"Daha Mutlu Olamam","mor ve ötesi",https://open.spotify.com/track/32VgH3g8D7l7ZuT74FgdPY
18,"Rockstar Shit",BLIND.SEE,https://open.spotify.com/track/2MvxhedNhxhj32eVQJnmII
19,Surrender,"Natalie Taylor",https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
20,"snow jam",Rin音,https://open.spotify.com/track/1SbEt51pN80q1cphFOqIPL
21,"Rover (feat. DTG)",S1mba,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
22,"คั่นกู - เพลงประกอบซีรีส์ เพราะเราคู่กัน","Bright Vachirawit",https://open.spotify.com/track/2ZGgIXaoierTsnkrDzuBzY
23,Mariposa,"Peach Tree Rascals",https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD
24,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
25,"Roses - Imanbek Remix","SAINt JHN",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
26,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
27,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
28,327,"Westside Gunn",https://open.spotify.com/track/5MvCurNMpM3WCCSs40cd37
29,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
30,"After Party","Don Toliver",https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
31,"Cuando Amanezca (feat. Danny Ocean, Justin Quiles, Feid)",Nibal,https://open.spotify.com/track/0yx82WHSiVRekLwqfxQkvJ
32,Favorito,Camilo,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
33,Dumhdurum,Apink,https://open.spotify.com/track/2ljLbFotsy2hFxAkjpsfbb
34,"áudio de desculpas","Manu Gavassi",https://open.spotify.com/track/1JP3iGUerYKKYQwXGQGYks
35,"Il bacio di Klimt","Emanuele Aloia",https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF
36,"It's You (I've Been Looking for)","Lewis Brice",https://open.spotify.com/track/3CetlHFPPW1SF9mQB7fKti
37,"Toosie Slide",Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
38,"Si Lemah",RAN,https://open.spotify.com/track/4TPIAnmVnouoZuwB6blHWl
39,"Beautiful Scars",Maximillian,https://open.spotify.com/track/4kS01K2URu522IomkGOFHl
40,"(i hope you) miss me","Joseph Black",https://open.spotify.com/track/1Zv2jT7iZu98Feqpzhn0nd
41,Window,"Still Woozy",https://open.spotify.com/track/3hARuUtzTdUuWH1KiLJlSf
42,"Banana (feat. Shaggy)",Conkarah,https://open.spotify.com/track/6ON9qDoT2beR9dQ0evOOj1
43,"Bentuk Cinta","Eclat Story",https://open.spotify.com/track/4J12uL4aNKzRco173fPyYQ
44,"Mil Tequilas","Chema Rivas",https://open.spotify.com/track/0qvfIq8RsH3sOZk9JIuUhn
45,"Teka Lang",Emman,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht
46,"Perreo Intenso",Ankhal,https://open.spotify.com/track/4B2kFp1ulVz1FgwVYSShoj
47,"Señora... Señora... Señora","Denise De Kalafe",https://open.spotify.com/track/1gpnjVCS2P9BPug3FvHpgW
48,"Sykepleierinnen (Sykehuset 2020)","El Papi",https://open.spotify.com/track/0OdiOUBYdTUuw4aMGr1oqP
49,"Malayo Ka Man","Jr Crown",https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo
50,"Think About Things","Daði Freyr",https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7
