Position,"Track Name",Artist,URL
1,Ulap,"Rob Deniel",https://open.spotify.com/track/1OrPpim6Gl4rmRrHlyUjCn
2,Whoopty,CJ,https://open.spotify.com/track/1RSzyxqtIO4yX3EyiV4zT5
3,"Put Your Records On","Ritt Momney",https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
4,"No Wind Resistance!",Kinneret,https://open.spotify.com/track/78Vm1H6bT8WQyPNyx7HBhP
5,"Deep End",Fousheé,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
6,"Mad at Disney","salem ilese",https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
7,"This Side of Paradise","Coyote Theory",https://open.spotify.com/track/3sgf2a905hjZ81tXYytY6i
8,"You Got It",Vedo,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
9,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
10,"Melukis Senja","Budi Doremi",https://open.spotify.com/track/0ZEYRVISCaqz5yamWZWzaA
11,THICK,"DJ Chose",https://open.spotify.com/track/0YYNIGKgAk34vZkV2NySie
12,Daisy,Ashnikko,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
13,"Unsaid Emily (feat. Charlie Gillespie)","Julie and the Phantoms Cast",https://open.spotify.com/track/2vEDOWuYM6r2LO9HXI47F1
14,"M to the B","Millie B",https://open.spotify.com/track/1meosvrJFk4xXo1HwUIasC
15,"Onna Come Up","Lil Eazzyy",https://open.spotify.com/track/3NxFTRr0692mbC5hD0nEZD
16,"At My Worst","Pink Sweat$",https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr
17,"Bande organisée",Kofs,https://open.spotify.com/track/205HNJ73cgpC0LAOnuQiWT
18,"Wake Up (feat. Madison Reyes)","Julie and the Phantoms Cast",https://open.spotify.com/track/3gy83YfNaZOsAvkbVgD6IQ
19,"Edge of Great (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)","Julie and the Phantoms Cast",https://open.spotify.com/track/1e2ofLpE40cjEeMENP7pzv
20,"What You Know Bout Love","Pop Smoke",https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
21,"Mood (feat. iann dior)",24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
22,"Se Te Nota (with Guaynaa)","Lele Pons",https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
23,"Seguro Te Pierdo",Sergi,https://open.spotify.com/track/0ke0R5JPGUizivHk02hlyu
24,Dynamite,BTS,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
25,Michelle,"Sir Chloe",https://open.spotify.com/track/3sa1wUB8FAkoH95MGPGBWI
26,Sofia,Clairo,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
27,Fier,Michou,https://open.spotify.com/track/6TROCg4H1iXdHSRVZGiIUD
28,"Ice Cream (with Selena Gomez)",BLACKPINK,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
29,"Tu Foto Del DNI",Marmi,https://open.spotify.com/track/1eWWdO6oIBdJT8SCXaYCYV
30,"Throat Baby (Go Baby)","BRS Kash",https://open.spotify.com/track/31iqpzg1ZXLLgq0L5iIwLe
31,"Lets Link",WhoHeem,https://open.spotify.com/track/6fMzgFFGzWCwiHMzDzNpp5
32,"Whole Lotta Choppas","Sada Baby",https://open.spotify.com/track/6hLZzCS4E7AWo3PRBWy6az
33,"Flying Solo (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)","Julie and the Phantoms Cast",https://open.spotify.com/track/2e3ZtFtjaPvcBgJy3xpXFT
34,Heather,"Conan Gray",https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
35,"Romance Desapegado","Conde do Forró",https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
36,"Eruption - 2015 Remaster","Van Halen",https://open.spotify.com/track/2tAeN2TKlQLOoSPXtARzBV
37,"Jerusalema (feat. Nomcebo Zikode)","Master KG",https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
38,"Relación - Remix",Sech,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
39,"Bon voyage",YooA,https://open.spotify.com/track/4X95Ecd1elHxTccGOko02c
40,"Só Você","MC Rogerinho",https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o
41,"Bright (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)","Julie and the Phantoms Cast",https://open.spotify.com/track/6OhDKgswCZoSuZ1ZGocjMX
42,"刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲","Crowd Lu",https://open.spotify.com/track/3OC84eKMxRJ4x0Hcwl9i4i
43,"Upside Down",JVKE,https://open.spotify.com/track/614OkajfRPH8V0ugNQnduP
44,"Back Door","Stray Kids",https://open.spotify.com/track/3KUGAgxo3b81X5bWoOp0U8
45,"WAP (feat. Megan Thee Stallion)","Cardi B",https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
46,"Kabilang Buhay","Bandang Lapis",https://open.spotify.com/track/0knRQzgvbUed6K74mX81hG
47,"Eyes Blue Like The Atlantic (feat. Subvrbs)","Sista Prod",https://open.spotify.com/track/0qUcpOOna3kkrwfqky85e1
48,"Wolves (feat. Post Malone)","Big Sean",https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
49,"Dreams - 2004 Remaster","Fleetwood Mac",https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
50,"Sana Ne",Bedo,https://open.spotify.com/track/46nUIq8brEPcaFAsBow4Ex
