Position,"Track Name",Artist,URL
1,"Mad at Disney","salem ilese",https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
2,Sálvame,RBD,https://open.spotify.com/track/3hbTkJ0yFzHbawnKyhvTQj
3,"Solo Quédate En Silencio",RBD,https://open.spotify.com/track/2RJ1fg4qf2vgZKifTa4HgA
4,"Este Corazón",RBD,https://open.spotify.com/track/0bMVCO35RJiUhAfvFsLjIF
5,Rebelde,RBD,https://open.spotify.com/track/56tOMi4N980gmsdUoyaLb3
6,Enséñame,RBD,https://open.spotify.com/track/3eo3Dw5OGSWCzJDVHLKE3v
7,"Losing You",WONHO,https://open.spotify.com/track/2Bk8jjFB0FfAFYUIxihOnG
8,"Nuestro Amor",RBD,https://open.spotify.com/track/7F7qwp7VZRVwZsNoddRRgX
9,"Kabilang Buhay","Bandang Lapis",https://open.spotify.com/track/0knRQzgvbUed6K74mX81hG
10,"WAP (feat. Megan Thee Stallion)","Cardi B",https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
11,"Aún Hay Algo",RBD,https://open.spotify.com/track/6fqpsCQ7jF7OgQolXgYovX
12,"Ser O Parecer",RBD,https://open.spotify.com/track/5sgvzXoYFCr5F5tUZdAA20
13,"Tras De Mí",RBD,https://open.spotify.com/track/1AO5MeGsWdPLejY47pnYYy
14,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",https://open.spotify.com/track/2DQNYMRjisN3KAPj1bEwOI
15,"Put Your Records On","Ritt Momney",https://open.spotify.com/track/1fah1uAs7HeTYDlNftKr3K
16,"Whole Lotta Choppas","Sada Baby",https://open.spotify.com/track/6hLZzCS4E7AWo3PRBWy6az
17,"Qué Hay Detrás",RBD,https://open.spotify.com/track/5Ya2WSoqPdAkmohiRZgZGl
18,"Mood (feat. iann dior)",24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
19,"Un Poco De Tu Amor",RBD,https://open.spotify.com/track/64mK5Yd0rdGeXVkMFspEyt
20,"Otro Día Que Va",RBD,https://open.spotify.com/track/7FJThvbD5d8OIIbU9eNLGB
21,"You Got It",Vedo,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
22,Inalcanzable,RBD,https://open.spotify.com/track/3VlS9yWZ9WkzaePi8oobTj
23,Heather,"Conan Gray",https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
24,"Santa No Soy",RBD,https://open.spotify.com/track/5TsOI5oLN3PJexyp5jlspK
25,Lose,NIKI,https://open.spotify.com/track/5vPO5ouEv8iedKWxzmSv7b
26,"Eyes Blue Like The Atlantic (feat. Subvrbs)","Sista Prod",https://open.spotify.com/track/0qUcpOOna3kkrwfqky85e1
27,Hawái,Maluma,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
28,"Me Voy",RBD,https://open.spotify.com/track/6FTKCTZxT1jrx5LpjssYRC
29,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
30,"Bésame Sin Miedo",RBD,https://open.spotify.com/track/4ewlDzSnh67tWEFx24JXsI
31,"Así Soy Yo",RBD,https://open.spotify.com/track/5QEgSyNbcWXYbxXNkz4pxs
32,"Algún Día",RBD,https://open.spotify.com/track/7EB4ZRdAMdPj13wFQWR5t2
33,"Backyard Boy","Claire Rosinkranz",https://open.spotify.com/track/0QpOqKz66ZxHNqj2PPHiFF
34,"Tenerte Y Quererte",RBD,https://open.spotify.com/track/3YxD0wSTC9vw2EXsSOmUsp
35,Cuek,"Rizky Febian",https://open.spotify.com/track/4sCabvmZpbmfoCNcoCSKEX
36,"Qué Fue Del Amor",RBD,https://open.spotify.com/track/3BQmLUIDmkHMJ4O41pcfkO
37,Celestial,RBD,https://open.spotify.com/track/48VQWZdgyvZPrrtKAtdJ9x
38,Overwhelmed,"Royal & the Serpent",https://open.spotify.com/track/5jjZikDrEd0by1o7V3fO4y
39,ぎゅっと。,もさを。,https://open.spotify.com/track/6nqfKM9JvQIiuAuzWZFvGW
40,"Y No Puedo Olvidarte",RBD,https://open.spotify.com/track/1OgFMtx10SrOPypjCl7E0Q
41,"Empezar Desde Cero",RBD,https://open.spotify.com/track/1tJ7QglWwgMg3XDG82ZMsF
42,Fuera,RBD,https://open.spotify.com/track/4haBiYrYQ7AbvQxlt1QahV
43,"Tu Amor",RBD,https://open.spotify.com/track/2EnlBJQ6ZcndUmsI8ZrJjI
44,Ashes,Stellar,https://open.spotify.com/track/2NeyJbL3ROKCjRkAjs77ya
45,"A Tu Lado",RBD,https://open.spotify.com/track/6UNeB5gXHBfQGvfmER9Qcb
46,"Só Você","MC Rogerinho",https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o
47,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)","Sista Prod",https://open.spotify.com/track/1eCTQhsNA31FcwyNcJcf86
48,"Mi Cuarto","Jerry Di",https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
49,"Futuro Ex - Novio",RBD,https://open.spotify.com/track/6adofcKuKjIl78iwvWF5MM
50,"3 Musketeers",NextYoungin,https://open.spotify.com/track/57Oi4yqY27uJzCyqFWIP5q
