Position,"Track Name",Artist,URL
1,"Dicked Down in Dallas","Trey Lewis",https://open.spotify.com/track/1yhft6ZqYadd4GOrKrmK3a
2,"Blue Jeans",GANGGA,https://open.spotify.com/track/4kfjA6WfgKBt7I7YKuDCkU
3,"Mayonaka no Door / Stay With Me","Miki Matsubara",https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA
4,"Bir Sebebi Var",İkilem,https://open.spotify.com/track/3wzk1F5yzkOl6aJE81pNkB
5,"Resah Jadi Luka","Daun Jatuh",https://open.spotify.com/track/3a0BOn9fWnTCUqWpqE71Bb
6,Mmmh,KAI,https://open.spotify.com/track/5dntGTbUtmUO239wQ0k3yM
7,Violent,carolesdaughter,https://open.spotify.com/track/7CFfqRW50ffULvBv7lfIIg
8,"Boku no Sensou - TV Size","Shinsei Kamattechan",https://open.spotify.com/track/3tRPfCFAEv6wWyQO0YnGGV
9,"Nega Chegando","O Boy da Seresta",https://open.spotify.com/track/5XyDFMwY1NTIlkbzcfVyl3
10,"Space Girl","Frances Forever",https://open.spotify.com/track/7FjIYiD53wxlQmzTT6Wdpf
11,Given-Taken,ENHYPEN,https://open.spotify.com/track/69WpV0U7OMNFGyq8I63dcC
12,"Peng Black Girls Remix",ENNY,https://open.spotify.com/track/2VXcVF8k3GXCFfKu7azVvw
13,Sensitive,"Serena Isioma",https://open.spotify.com/track/0oHEteATZnAZuA9dl1dXF3
14,"Hecha Pa' Mi",Boza,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
15,Quicksand,Morray,https://open.spotify.com/track/33HO2V42Tc6xE0SbCg6vBj
16,"Meia Noite (Você tem meu Whatsapp)","Tarcísio do Acordeon",https://open.spotify.com/track/6sPBi0qLI6KM3yXX56NxsA
17,,,https://open.spotify.com/track/74kCf4Yd2jr91yinngEt0P
18,"WITHOUT YOU","The Kid LAROI",https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
19,Hayloft,"Mother Mother",https://open.spotify.com/track/2kS6td1yvmpNgZTt1q5pQq
20,"25 É Natal, 31 É Ano Novo (feat. MC GW)","Barca Na Batida",https://open.spotify.com/track/1tymhVit98PMV3xy7GBAyY
21,"L-Gante Rkt","Papu DJ",https://open.spotify.com/track/6EHrppRT1Uj4cyShAujxFu
22,"Amor ou o Litrão","Petter Ferraz",https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1
23,Bertaut,"Nadin Amizah",https://open.spotify.com/track/630DpnzdfjdVqv2yLfPbAX
24,"Astronaut In The Ocean","Masked Wolf",https://open.spotify.com/track/0jdso14vaFnpRazMLEZovF
25,"Touch You",遠野高志,https://open.spotify.com/track/6qWEpnyU43Bcrx3vfbGuVm
26,廻廻奇譚,Eve,https://open.spotify.com/track/5MVjxslIF7mVtYo75Nk445
27,"Si Me Tomo Una Cerveza",Migrantes,https://open.spotify.com/track/3lCbsHaN1wCxyDzcNN2x4N
28,"At My Worst","Pink Sweat$",https://open.spotify.com/track/2tI4WyzqOOwC23S5m0kqcB
29,"Seni Dert Etmeler",Madrigal,https://open.spotify.com/track/2Aq4sw2LKalsQ7m4pzLZ88
30,Whoopty,CJ,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
31,Makina,UZI,https://open.spotify.com/track/2huQiKGkgUfp4WjnVRSobL
32,"Kusura Bakma",Tuğkan,https://open.spotify.com/track/7ng3MkDXpSUVFQEhN6vtqG
33,"ALÔ AMBEV - funk remix","DJ Lucas Beat",https://open.spotify.com/track/4yD8WmB9NJVz1qYLD98iS1
34,"Mungkin Hari Ini Esok Atau Nanti",Anneth,https://open.spotify.com/track/7n5nvulc1oW1ErpeTrNezI
35,Rät,"Penelope Scott",https://open.spotify.com/track/25z6kpmIwkCUqk2IORrJ5v
36,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
37,"ıslak kum",Contra,https://open.spotify.com/track/3XeMdSHi48X0XsDHckDhIM
38,"Nuages ​​Creux","Lydia Baskow Trio",https://open.spotify.com/track/4Bv9PjhIhp2sQE4S7dEAxR
39,"Jenny (I Wanna Ruin Our Friendship)","Studio Killers",https://open.spotify.com/track/7lgA34nFXxjqQgyLkPUcLv
40,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,https://open.spotify.com/track/78SeXVRJ7KCqVmOwTiFjnI
41,ドライフラワー,優里,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J
42,"Let Me In (20 CUBE)",ENHYPEN,https://open.spotify.com/track/4eOcd47wPU3ixxYw0spREl
43,"Dance With You","Skusta Clee",https://open.spotify.com/track/7bUvgvAf0tdQIty95lV5wf
44,"Dancing in My Room",347aidan,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX
45,Melek,Reynmen,https://open.spotify.com/track/6XbuJHhqugUVdJbTdshUEL
46,"LOST IN PARADISE",ALI,https://open.spotify.com/track/7kRKlFCFLAUwt43HWtauhX
47,Home,"Edith Whiskers",https://open.spotify.com/track/18V1UiYRvWYwn01CRDbbuR
48,"Yıldızlara Bak","Yaşlı Amca",https://open.spotify.com/track/5jSjin6KJMH6WT68YnE7bW
49,"Day & Night","Jung Seung Hwan",https://open.spotify.com/track/1j5oDtBWVtNoVHMi2n6Fkz
50,BEBÉ,Camilo,https://open.spotify.com/track/7D7EH7MGyNHWSkqrszerI1
